c_fd_code,c_report_date,c_bd_code,c_bd_type,c_style,c_notice_date,c_bd_inner_code,c_bd_name,c_hold_num,c_hold_value,c_nav_ratio,c_is_stat
000203,2025-06-30,112515064,1,02,2025-08-29,1004176193,25民生银行CD064,2000000.000000,199093652.160000,2.670000,-1
000203,2025-06-30,112506126,1,02,2025-08-29,1004251562,25交通银行CD126,2000000.000000,198663856.000000,2.670000,-1
000203,2025-06-30,112506112,1,02,2025-08-29,1004217530,25交通银行CD112,2000000.000000,198905035.050000,2.670000,-1
000203,2025-06-30,112595708,1,05,2025-07-21,1004222028,25南京银行CD085,2000000.000000,198854726.770000,2.670000,-1
000203,2025-06-30,112508176,1,05,2025-07-21,1004282847,25中信银行CD176,2000000.000000,198494173.270000,2.660000,-1
000203,2025-06-30,112508176,1,02,2025-08-29,1004282847,25中信银行CD176,2000000.000000,198494173.270000,2.660000,-1
000204,2025-12-31,112508346,1,06,2026-01-22,1004433238,25中信银行CD346,3000000.000000,299643619.030000,3.310000,0
000204,2025-12-31,112505433,1,06,2026-01-22,1004507698,25建设银行CD433,3000000.000000,299002698.710000,3.300000,0
000204,2025-12-31,112510267,1,06,2026-01-22,1004495325,25兴业银行CD267,3000000.000000,299110904.100000,3.300000,0
000204,2025-12-31,212380027,1,06,2026-01-22,1003656366,23华夏银行债05,2000000.000000,202719839.930000,2.240000,0
000204,2025-12-31,250206,1,06,2026-01-22,1004187568,25国开06,2000000.000000,202314972.420000,2.230000,0
000204,2025-12-31,112502281,1,06,2026-01-22,1004505494,25工商银行CD281,2000000.000000,199345443.770000,2.200000,0
000204,2025-12-31,112520283,1,06,2026-01-22,1004429410,25广发银行CD283,2000000.000000,198985632.100000,2.190000,0
000204,2025-12-31,112518278,1,06,2026-01-22,1004460966,25华夏银行CD278,2000000.000000,198831158.070000,2.190000,0
000204,2025-12-31,112510265,1,06,2026-01-22,1004492480,25兴业银行CD265,2000000.000000,198634328.140000,2.190000,0
000204,2025-12-31,112505357,1,06,2026-01-22,1004374855,25建设银行CD357,2000000.000000,198636401.340000,2.190000,0
000204,2025-09-30,112510213,1,03,2025-10-28,1004396595,25兴业银行CD213,3000000.000000,298900275.140000,3.530000,0
000204,2025-09-30,112505261,1,03,2025-10-28,1004284823,25建设银行CD261,3000000.000000,298948194.030000,3.530000,0
000204,2025-09-30,112508176,1,03,2025-10-28,1004282847,25中信银行CD176,2000000.000000,199307678.190000,2.360000,0
000204,2025-09-30,112506126,1,03,2025-10-28,1004251562,25交通银行CD126,2000000.000000,199493378.400000,2.360000,0
000204,2025-09-30,112505379,1,03,2025-10-28,1004393377,25建设银行CD379,2000000.000000,199284684.850000,2.360000,0
000204,2025-09-30,112506182,1,03,2025-10-28,1004334708,25交通银行CD182,2000000.000000,198878483.690000,2.350000,0
000204,2025-09-30,112403278,1,03,2025-10-28,1004069569,24农业银行CD278,2000000.000000,199163822.950000,2.350000,0
000204,2025-09-30,112514149,1,03,2025-10-28,1004349723,25江苏银行CD149,2000000.000000,197968005.800000,2.340000,0
000204,2025-09-30,112505193,1,03,2025-10-28,1004221962,25建设银行CD193,2000000.000000,198012294.170000,2.340000,0
000204,2025-09-30,250206,1,03,2025-10-28,1004187568,25国开06,1500000.000000,151155867.680000,1.790000,0
000204,2025-06-30,112505261,1,02,2025-08-29,1004284823,25建设银行CD261,3000000.000000,297727953.120000,4.000000,0
000204,2025-06-30,112505261,1,05,2025-07-21,1004284823,25建设银行CD261,3000000.000000,297727953.120000,4.000000,0
000204,2025-06-30,259923,1,05,2025-07-21,1004204345,25贴现国债23,2100000.000000,209085710.840000,2.810000,0
000204,2025-06-30,259923,1,02,2025-08-29,1004204345,25贴现国债23,2100000.000000,209085710.840000,2.810000,0
000204,2025-06-30,012580255,1,02,2025-08-29,1004095937,25电网SCP004,2000000.000000,201303339.920000,2.700000,0
000204,2025-06-30,012580255,1,05,2025-07-21,1004095937,25电网SCP004,2000000.000000,201303339.920000,2.700000,0
000204,2025-06-30,112402097,1,02,2025-08-29,1003916376,24工商银行CD097,2000000.000000,199428275.710000,2.680000,0
000204,2025-06-30,112592650,1,02,2025-08-29,1004148516,25宁波银行CD035,2000000.000000,199337178.600000,2.680000,0
000204,2025-06-30,112402097,1,05,2025-07-21,1003916376,24工商银行CD097,2000000.000000,199428275.710000,2.680000,0
000204,2025-06-30,112592650,1,05,2025-07-21,1004148516,25宁波银行CD035,2000000.000000,199337178.600000,2.680000,0
000204,2025-06-30,112506126,1,02,2025-08-29,1004251562,25交通银行CD126,2000000.000000,198663856.000000,2.670000,0
000204,2025-06-30,112506126,1,05,2025-07-21,1004251562,25交通银行CD126,2000000.000000,198663856.000000,2.670000,0
000204,2025-06-30,112595708,1,05,2025-07-21,1004222028,25南京银行CD085,2000000.000000,198854726.770000,2.670000,0
000204,2025-06-30,112506112,1,02,2025-08-29,1004217530,25交通银行CD112,2000000.000000,198905035.050000,2.670000,0
000204,2025-06-30,112515064,1,05,2025-07-21,1004176193,25民生银行CD064,2000000.000000,199093652.160000,2.670000,0
000204,2025-06-30,112515064,1,02,2025-08-29,1004176193,25民生银行CD064,2000000.000000,199093652.160000,2.670000,0
000204,2025-06-30,112595708,1,02,2025-08-29,1004222028,25南京银行CD085,2000000.000000,198854726.770000,2.670000,0
000204,2025-06-30,112506112,1,05,2025-07-21,1004217530,25交通银行CD112,2000000.000000,198905035.050000,2.670000,0
000204,2025-06-30,112508176,1,05,2025-07-21,1004282847,25中信银行CD176,2000000.000000,198494173.270000,2.660000,0
000204,2025-06-30,112508176,1,02,2025-08-29,1004282847,25中信银行CD176,2000000.000000,198494173.270000,2.660000,0
000205,2025-12-31,292480020,1,06,2026-01-22,1003931577,24建行亚洲债01BC,1200000.000000,121239879.450000,7.450000,-1
000205,2025-12-31,232480098,1,06,2026-01-22,1004046344,24浦发银行二级资本债02A,1100000.000000,110224038.360000,6.780000,-1
000205,2025-12-31,1928020,1,06,2026-01-22,1001940416,19交通银行二级02,1000000.000000,110218071.230000,6.780000,-1
000205,2025-12-31,232480050,1,06,2026-01-22,1003902180,24上海银行二级资本债01,1000000.000000,101028000.000000,6.210000,-1
000205,2025-12-31,232380089,1,06,2026-01-22,1003679023,23中信银行二级资本债01A,800000.000000,82880714.520000,5.090000,-1
000205,2025-09-30,292480020,1,03,2025-10-28,1003931577,24建行亚洲债01BC,1500000.000000,150689794.520000,7.810000,-1
000205,2025-09-30,232380089,1,03,2025-10-28,1003679023,23中信银行二级资本债01A,1400000.000000,147937509.040000,7.670000,-1
000205,2025-09-30,092280014,1,03,2025-10-28,1003136690,22上海银行二级资本债01,1100000.000000,113952556.160000,5.910000,-1
000205,2025-09-30,1928020,1,03,2025-10-28,1001940416,19交通银行二级02,1000000.000000,108972690.410000,5.650000,-1
000205,2025-09-30,250421,1,03,2025-10-28,1004240039,25农发21,1000000.000000,100401726.030000,5.200000,-1
000205,2025-06-30,250421,1,05,2025-07-21,1004240039,25农发21,2200000.000000,220168104.110000,5.490000,-1
000205,2025-06-30,250421,1,02,2025-08-30,1004240039,25农发21,2200000.000000,220168104.110000,5.490000,-1
000205,2025-06-30,292480020,1,05,2025-07-21,1003931577,24建行亚洲债01BC,2000000.000000,204512986.300000,5.100000,-1
000205,2025-06-30,292480020,1,02,2025-08-30,1003931577,24建行亚洲债01BC,2000000.000000,204512986.300000,5.100000,-1
000205,2025-06-30,2228017,1,05,2025-07-21,1002961284,22邮储银行二级01,1700000.000000,176820865.750000,4.410000,-1
000205,2025-06-30,2228017,1,02,2025-08-30,1002961284,22邮储银行二级01,1700000.000000,176820865.750000,4.410000,-1
000205,2025-06-30,212380027,1,05,2025-07-21,1003656366,23华夏银行债05,1700000.000000,175364501.370000,4.380000,-1
000205,2025-06-30,212380027,1,02,2025-08-30,1003656366,23华夏银行债05,1700000.000000,175364501.370000,4.380000,-1
000205,2025-06-30,2228006,1,05,2025-07-21,1002915717,22中国银行二级01,1500000.000000,155513219.180000,3.880000,-1
000205,2025-06-30,2228006,1,02,2025-08-30,1002915717,22中国银行二级01,1500000.000000,155513219.180000,3.880000,-1
000206,2025-12-31,292480020,1,06,2026-01-22,1003931577,24建行亚洲债01BC,1200000.000000,121239879.450000,7.450000,0
000206,2025-12-31,232480098,1,06,2026-01-22,1004046344,24浦发银行二级资本债02A,1100000.000000,110224038.360000,6.780000,0
000206,2025-12-31,1928020,1,06,2026-01-22,1001940416,19交通银行二级02,1000000.000000,110218071.230000,6.780000,0
000206,2025-12-31,232480050,1,06,2026-01-22,1003902180,24上海银行二级资本债01,1000000.000000,101028000.000000,6.210000,0
000206,2025-12-31,232380089,1,06,2026-01-22,1003679023,23中信银行二级资本债01A,800000.000000,82880714.520000,5.090000,0
000206,2025-09-30,292480020,1,03,2025-10-28,1003931577,24建行亚洲债01BC,1500000.000000,150689794.520000,7.810000,0
000206,2025-09-30,232380089,1,03,2025-10-28,1003679023,23中信银行二级资本债01A,1400000.000000,147937509.040000,7.670000,0
000206,2025-09-30,092280014,1,03,2025-10-28,1003136690,22上海银行二级资本债01,1100000.000000,113952556.160000,5.910000,0
000206,2025-09-30,1928020,1,03,2025-10-28,1001940416,19交通银行二级02,1000000.000000,108972690.410000,5.650000,0
000206,2025-09-30,250421,1,03,2025-10-28,1004240039,25农发21,1000000.000000,100401726.030000,5.200000,0
000206,2025-06-30,250421,1,02,2025-08-30,1004240039,25农发21,2200000.000000,220168104.110000,5.490000,0
000206,2025-06-30,250421,1,05,2025-07-21,1004240039,25农发21,2200000.000000,220168104.110000,5.490000,0
000206,2025-06-30,292480020,1,02,2025-08-30,1003931577,24建行亚洲债01BC,2000000.000000,204512986.300000,5.100000,0
000206,2025-06-30,292480020,1,05,2025-07-21,1003931577,24建行亚洲债01BC,2000000.000000,204512986.300000,5.100000,0
000206,2025-06-30,2228017,1,02,2025-08-30,1002961284,22邮储银行二级01,1700000.000000,176820865.750000,4.410000,0
000206,2025-06-30,2228017,1,05,2025-07-21,1002961284,22邮储银行二级01,1700000.000000,176820865.750000,4.410000,0
000206,2025-06-30,212380027,1,02,2025-08-30,1003656366,23华夏银行债05,1700000.000000,175364501.370000,4.380000,0
000206,2025-06-30,212380027,1,05,2025-07-21,1003656366,23华夏银行债05,1700000.000000,175364501.370000,4.380000,0
000206,2025-06-30,2228006,1,05,2025-07-21,1002915717,22中国银行二级01,1500000.000000,155513219.180000,3.880000,0
000206,2025-06-30,2228006,1,02,2025-08-30,1002915717,22中国银行二级01,1500000.000000,155513219.180000,3.880000,0
000207,2025-12-31,2128028,1,06,2026-01-21,1002750717,21邮储银行二级01,140000.000000,14324478.580000,8.630000,-1
000207,2025-12-31,232580012,1,06,2026-01-21,1004246217,25中行二级资本债01BC,140000.000000,14039288.220000,8.460000,-1
000207,2025-12-31,232580016,1,06,2026-01-21,1004273474,25农行二级资本债01A(BC),140000.000000,14019259.400000,8.450000,-1
000207,2025-12-31,232580022,1,06,2026-01-21,1004301451,25工行二级资本债03BC,140000.000000,13960045.920000,8.410000,-1
000207,2025-12-31,232380021,1,06,2026-01-21,1003480061,23浙商银行二级资本债01,100000.000000,10567038.900000,6.370000,-1
000207,2025-12-31,113052,2,06,2026-01-21,1002887513,兴业转债,,2390557.070000,1.440000,-1
