c_trade_date,c_fd_code,c_nav,c_nav_acc,c_nav_adj,c_nav_adj_pre,c_ret_tw,c_ret_tm,c_ret_adj_estab,c_ret_estab,c_ret_ann,c_ret_1w,c_ret_1m,c_ret_3m,c_ret_6m,c_ret_1y,c_ret_2y,c_ret_3y,c_ret_4y,c_ret_5y,c_ret_ytd,c_ret_ly,c_ret_2ya,c_ret_3ya,c_ret_4ya,c_ret_5ya,c_log_ret_adj,c_purchase_status,c_redeem_status,c_ret_1d,c_is_predict,c_ret_1d_raw,c_is_trade
2025-12-11,000067,0.807200,1.207200,1.125308,1.129212,-0.615612,-0.750031,12.530837,-19.280000,0.936862,0.024783,-3.375628,-1.464844,4.181724,8.203753,11.491713,-3.213429,-25.603687,-2.512077,8.348993,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.003463,暂停大额申购,开放赎回,-0.003457,0,-0.003457,1.000000
2025-12-12,000067,0.808300,1.208300,1.126842,1.125308,-0.480177,-0.614779,12.684187,-19.170000,0.947514,-0.480177,-2.544008,-1.137476,4.108707,7.343958,11.489655,-2.496984,-25.502304,-2.379227,8.496644,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.001362,暂停大额申购,开放赎回,0.001363,0,0.001363,1.000000
2025-12-13,000067,0.808300,1.208300,1.126842,1.126842,-0.480177,-0.614779,12.684187,-19.170000,0.947308,-0.480177,-3.682078,-1.137476,4.445019,8.206158,11.952909,-1.185819,-25.775941,-2.379227,8.496644,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000067,0.808300,1.208300,1.126842,1.126842,-0.480177,-0.614779,12.684187,-19.170000,0.947102,-0.480177,-3.278689,-1.137476,4.445019,8.206158,11.952909,-1.064871,-25.364728,-3.081535,8.496644,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000067,0.807800,1.207800,1.126145,1.126842,-0.061858,-0.676257,12.614483,-19.220000,0.941967,-0.590697,-3.338519,-0.443678,4.380411,8.139224,12.663877,-0.639606,-25.203704,-2.908654,8.429530,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.000619,暂停大额申购,开放赎回,-0.000619,0,-0.000619,1.000000
2025-12-16,000067,0.803900,1.203900,1.120708,1.126145,-0.544352,-1.155785,12.070788,-19.610000,0.903224,-0.679516,-3.805193,-0.568955,3.702270,8.196501,12.119944,-0.260546,-25.702403,-3.261131,7.906040,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.004840,暂停大额申购,开放赎回,-0.004828,0,-0.004828,1.000000
2025-12-17,000067,0.809800,1.209800,1.128933,1.120708,0.185575,-0.430346,12.893300,-19.020000,0.961250,-0.024691,-2.820113,0.024704,4.571281,9.728997,12.942817,0.471464,-24.388422,-3.017964,8.697987,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.007312,暂停大额申购,开放赎回,0.007339,0,0.007339,1.000000
2025-12-18,000067,0.810700,1.210700,1.130188,1.128933,0.296919,-0.319685,13.018768,-18.930000,0.969886,0.433598,-2.101196,0.670558,4.512054,9.258760,13.068340,0.583127,-24.304388,-3.142174,8.818792,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.001111,暂停大额申购,开放赎回,0.001111,0,0.001111,1.000000
2025-12-19,000067,0.812400,1.212400,1.132558,1.130188,0.507237,-0.110660,13.255764,-18.760000,0.986354,0.507237,-2.096891,1.322025,5.042669,9.635628,13.781513,2.317380,-24.145658,-2.939068,9.046980,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.002095,暂停大额申购,开放赎回,0.002097,0,0.002097,1.000000
2025-12-20,000067,0.812400,1.212400,1.132558,1.132558,0.507237,-0.110660,13.255764,-18.760000,0.986140,0.507237,-1.872207,1.322025,4.609838,9.046980,13.463687,3.358779,-22.702188,-2.939068,9.046980,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000067,0.812400,1.212400,1.132558,1.132558,0.507237,-0.110660,13.255764,-18.760000,0.985926,0.507237,-0.830078,1.322025,4.609838,9.046980,13.305439,3.227446,-23.286119,-4.759672,9.046980,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000067,0.814800,1.214800,1.135903,1.132558,0.295421,0.184434,13.590345,-18.520000,1.009189,0.866551,-0.537109,2.015776,4.918877,9.369128,13.324061,3.928571,-23.707865,-2.884386,9.369128,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.002950,暂停大额申购,开放赎回,0.002954,0,0.002954,1.000000
2025-12-23,000067,0.812800,1.212800,1.133115,1.135903,0.049237,-0.061478,13.311527,-18.720000,0.989415,1.107103,-0.781250,1.905717,4.258594,9.394347,13.045897,3.938619,-25.156538,-4.600939,9.100671,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.002458,暂停大额申购,开放赎回,-0.002455,0,-0.002455,1.000000
2025-12-24,000067,0.815000,1.215000,1.136182,1.133115,0.320039,0.209025,13.618227,-18.500000,1.010704,0.642134,-0.305810,1.116625,4.100141,8.957219,13.351878,4.219949,-23.689139,-3.778040,9.395973,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.002703,暂停大额申购,开放赎回,0.002707,0,0.002707,1.000000
2025-12-25,000067,0.817400,1.217400,1.139528,1.136182,0.615460,0.504119,13.952808,-18.260000,1.033877,0.826446,-0.195360,1.075801,3.875969,9.424364,13.527778,4.526854,-23.464419,-5.174014,9.718121,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.002940,暂停大额申购,开放赎回,0.002945,0,0.002945,1.000000
2025-12-26,000067,0.817100,1.217100,1.139110,1.139528,0.578533,0.467232,13.910985,-18.290000,1.030733,0.578533,0.504305,0.876543,3.864243,8.946667,14.600281,3.824651,-23.492509,-5.208817,9.677852,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.000367,暂停大额申购,开放赎回,-0.000367,0,-0.000367,1.000000
2025-12-27,000067,0.817100,1.217100,1.139110,1.139110,0.578533,0.467232,13.910985,-18.290000,1.030510,0.578533,0.814312,0.876543,4.036160,8.656915,13.486111,2.265332,-22.696310,-5.208817,9.677852,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000067,0.817100,1.217100,1.139110,1.139110,0.578533,0.467232,13.910985,-18.290000,1.030286,0.578533,0.467232,0.876543,4.036160,8.656915,13.486111,2.909320,-22.842304,-5.208817,9.677852,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000067,0.815700,1.215700,1.137158,1.139110,-0.171338,0.295094,13.715813,-18.430000,1.016433,0.110457,0.295094,0.319764,3.857907,8.470745,12.355372,3.384030,-22.609108,-3.695396,9.489933,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.001715,暂停大额申购,开放赎回,-0.001713,0,-0.001713,1.000000
2025-12-30,000067,0.816700,1.216700,1.138552,1.137158,-0.048954,0.418050,13.855222,-18.330000,1.025949,0.479823,0.418050,0.184004,3.932298,8.603723,12.493113,3.249052,-23.242481,-4.591121,9.624161,2.617080,-8.217446,-26.555246,23.935558,15.558511,0.001225,暂停大额申购,开放赎回,0.001226,0,0.001226,1.000000
2025-12-31,000067,0.816300,1.216300,1.137995,1.138552,-0.097907,0.368868,13.799458,-18.370000,1.021834,0.159509,0.368868,0.134936,3.881395,9.570470,12.438017,3.198483,-24.206128,-6.064442,9.570470,2.617080,-8.217446,-26.555246,23.935558,15.558511,-0.000490,暂停大额申购,开放赎回,-0.000490,0,-0.000490,1.000000
2025-12-01,000068,0.782000,1.172000,1.082473,1.080812,0.153689,0.153689,8.247291,-21.800000,0.629289,-0.369474,-0.344081,1.007492,5.861649,12.680115,11.714286,-3.217822,-27.052239,-5.212121,8.913649,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.001536,暂停大额申购,开放赎回,0.001537,0,0.001537,1.000000
2025-12-02,000068,0.779000,1.169000,1.078320,1.082473,-0.230533,-0.230533,7.832020,-22.100000,0.598545,-0.915798,-0.726392,0.985222,5.455530,11.444921,11.285714,-3.589109,-27.264239,-5.690073,8.495822,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.003844,暂停大额申购,开放赎回,-0.003836,0,-0.003836,1.000000
2025-12-03,000068,0.777800,1.167800,1.076659,1.078320,-0.384221,-0.384221,7.665911,-22.220000,0.586145,-0.345932,-1.494428,0.699120,4.994600,11.114286,11.114286,-3.737624,-27.914736,-5.377129,8.328691,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.001542,暂停大额申购,开放赎回,-0.001540,0,-0.001540,1.000000
2025-12-04,000068,0.774700,1.164700,1.072368,1.076659,-0.781250,-0.781250,7.236798,-22.530000,0.554246,-0.424165,-1.362363,-0.012907,4.364812,10.988539,10.199147,-4.121287,-28.202039,-5.983010,7.896936,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.003994,暂停大额申购,开放赎回,-0.003986,0,-0.003986,1.000000
2025-12-05,000068,0.779600,1.169600,1.079151,1.072368,-0.153689,-0.153689,7.915074,-22.040000,0.604281,-0.153689,-1.602928,-0.675245,5.237581,11.212554,11.850789,-4.108241,-27.747915,-5.388350,8.579387,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.006305,暂停大额申购,开放赎回,0.006325,0,0.006325,1.000000
2025-12-06,000068,0.779600,1.169600,1.079151,1.079151,-0.153689,-0.153689,7.915074,-22.040000,0.604150,-0.153689,-1.739350,-0.675245,5.010776,10.581560,11.850789,-4.226044,-26.244087,-5.388350,8.579387,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000068,0.779600,1.169600,1.079151,1.079151,-0.153689,-0.153689,7.915074,-22.040000,0.604018,-0.153689,-2.097200,-0.675245,5.010776,10.581560,12.011494,-3.514851,-23.792766,-5.388350,8.579387,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000068,0.780000,1.170000,1.079704,1.079151,0.051308,-0.102459,7.970443,-22.000000,0.607966,-0.255754,-2.046967,-1.052899,5.064655,10.638298,11.908178,-3.584672,-25.143954,-5.454545,8.635097,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000513,暂停大额申购,开放赎回,0.000513,0,0.000513,1.000000
2025-12-09,000068,0.776900,1.166900,1.075413,1.079704,-0.346331,-0.499488,7.541330,-22.310000,0.576179,-0.269576,-2.436268,-1.195472,4.365932,10.042493,11.463415,-4.204686,-25.938990,-5.256098,8.203343,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.003982,暂停大额申购,开放赎回,-0.003974,0,-0.003974,1.000000
2025-12-10,000068,0.777500,1.167500,1.076244,1.075413,-0.269369,-0.422643,7.624384,-22.250000,0.582189,-0.038570,-3.091113,-0.803776,4.502688,9.046283,11.549498,-4.130703,-26.512287,-5.182927,8.286908,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000772,暂停大额申购,开放赎回,0.000772,0,0.000772,1.000000
2025-12-11,000068,0.774800,1.164800,1.072506,1.076244,-0.615700,-0.768443,7.250640,-22.520000,0.554429,0.012908,-3.403566,-1.562699,3.972088,7.760779,10.527817,-4.463625,-26.767486,-4.463625,7.910864,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.003479,暂停大额申购,开放赎回,-0.003473,0,-0.003473,1.000000
2025-12-12,000068,0.775800,1.165800,1.073891,1.072506,-0.487429,-0.640369,7.389064,-22.420000,0.564551,-0.487429,-2.574407,-1.247454,3.897147,7.006897,10.670471,-3.627329,-26.672968,-4.340321,8.050139,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.001290,暂停大额申购,开放赎回,0.001291,0,0.001291,1.000000
2025-12-13,000068,0.775800,1.165800,1.073891,1.073891,-0.487429,-0.640369,7.389064,-22.420000,0.564429,-0.487429,-3.723008,-1.247454,4.232164,7.750000,10.987124,-2.415094,-26.949153,-4.340321,8.050139,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000068,0.775800,1.165800,1.073891,1.073891,-0.487429,-0.640369,7.389064,-22.420000,0.564306,-0.487429,-3.315055,-1.247454,4.232164,7.750000,11.146132,-2.292191,-26.534091,-5.042840,8.050139,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000068,0.775400,1.165400,1.073337,1.073891,-0.051560,-0.691598,7.333695,-22.460000,0.560091,-0.589744,-3.364905,-0.538738,4.178423,7.694444,11.729107,-1.848101,-26.362773,-4.858896,7.994429,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.000516,暂停大额申购,开放赎回,-0.000516,0,-0.000516,1.000000
2025-12-16,000068,0.771600,1.161600,1.068077,1.073337,-0.541377,-1.178279,6.807685,-22.840000,0.520998,-0.682198,-3.838485,-0.669413,3.501006,7.765363,11.181556,-1.455939,-26.862559,-5.208845,7.465181,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.004913,暂停大额申购,开放赎回,-0.004901,0,-0.004901,1.000000
2025-12-17,000068,0.777200,1.167200,1.075829,1.068077,0.180459,-0.461066,7.582857,-22.280000,0.578243,-0.038585,-2.850000,-0.077141,4.350161,9.157303,11.988473,-0.740741,-25.555556,-5.103785,8.245125,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.007231,暂停大额申购,开放赎回,0.007258,0,0.007258,1.000000
2025-12-18,000068,0.778100,1.168100,1.077074,1.075829,0.296468,-0.345799,7.707438,-22.190000,0.587299,0.425916,-2.125786,0.568696,4.302949,8.825175,12.118156,-0.625798,-25.469349,-5.109756,8.370474,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.001157,暂停大额申购,开放赎回,0.001158,0,0.001158,1.000000
2025-12-19,000068,0.779800,1.169800,1.079428,1.077074,0.515597,-0.128074,7.942759,-22.020000,0.604483,0.515597,-2.108963,1.233286,4.840011,9.215686,12.850941,1.141375,-25.306513,-4.902439,8.607242,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.002182,暂停大额申购,开放赎回,0.002185,0,0.002185,1.000000
2025-12-20,000068,0.779800,1.169800,1.079428,1.079428,0.515597,-0.128074,7.942759,-22.020000,0.604352,0.515597,-1.887267,1.233286,4.418854,8.607242,12.687861,2.068063,-23.921951,-4.902439,8.607242,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000068,0.779800,1.169800,1.079428,1.079428,0.515597,-0.128074,7.942759,-22.020000,0.604221,0.515597,-0.851875,1.233286,4.418854,8.607242,12.363112,2.068063,-24.511133,-6.610778,8.607242,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000068,0.782000,1.172000,1.082473,1.079428,0.282124,0.153689,8.247291,-21.800000,0.626427,0.851174,-0.572155,1.915809,4.713444,8.913649,12.517986,2.759527,-24.952015,-4.866180,8.913649,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.002817,暂停大额申购,开放赎回,0.002821,0,0.002821,1.000000
2025-12-23,000068,0.780100,1.170100,1.079843,1.082473,0.038471,-0.089652,7.984286,-21.990000,0.607008,1.101607,-0.813732,1.800861,4.054955,8.952514,12.244604,2.779974,-26.336166,-6.462830,8.649025,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.002433,暂停大额申购,开放赎回,-0.002430,0,-0.002430,1.000000
2025-12-24,000068,0.782200,1.172200,1.082750,1.079843,0.307771,0.179303,8.274975,-21.780000,0.628182,0.643335,-0.343993,1.020276,3.891619,8.638889,12.546763,3.056653,-24.932821,-5.759036,8.941504,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.002688,暂停大额申购,开放赎回,0.002692,0,0.002692,1.000000
2025-12-25,000068,0.784500,1.174500,1.085934,1.082750,0.602719,0.473873,8.593350,-21.550000,0.651316,0.822516,-0.216230,0.978247,3.673847,8.958333,12.553802,3.359684,-24.712092,-7.049763,9.261838,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.002936,暂停大额申购,开放赎回,0.002940,0,0.002940,1.000000
2025-12-26,000068,0.784200,1.174200,1.085518,1.085934,0.564247,0.435451,8.551823,-21.580000,0.648144,0.564247,0.474055,0.783961,3.661599,8.464730,13.652174,2.643979,-24.740883,-7.085308,9.220056,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.000382,暂停大额申购,开放赎回,-0.000382,0,-0.000382,1.000000
2025-12-27,000068,0.784200,1.174200,1.085518,1.085518,0.564247,0.435451,8.551823,-21.580000,0.648004,0.564247,0.796915,0.783961,3.840042,8.314917,12.510760,1.056701,-23.937924,-7.085308,9.220056,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000068,0.784200,1.174200,1.085518,1.085518,0.564247,0.435451,8.551823,-21.580000,0.647863,0.564247,0.435451,0.783961,3.840042,8.314917,12.510760,1.712062,-24.085189,-7.085308,9.220056,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.000000,暂停大额申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000068,0.782800,1.172800,1.083580,1.085518,-0.178526,0.256148,8.358030,-21.720000,0.633574,0.102302,0.256148,0.217642,3.654661,8.121547,11.509972,2.193211,-23.852140,-5.686747,9.025070,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.001787,暂停大额申购,开放赎回,-0.001785,0,-0.001785,1.000000
2025-12-30,000068,0.783800,1.173800,1.084965,1.083580,-0.051007,0.384221,8.496453,-21.620000,0.643544,0.474298,0.384221,0.102171,3.732133,8.259669,11.652422,2.057292,-24.489403,-6.467780,9.164345,2.279202,-8.593750,-26.926736,23.501763,15.000000,0.001277,暂停大额申购,开放赎回,0.001277,0,0.001277,1.000000
2025-12-31,000068,0.783400,1.173400,1.084411,1.084965,-0.102015,0.332992,8.441084,-21.660000,0.639364,0.153413,0.332992,0.051086,3.679195,9.108635,11.595442,2.005208,-25.461465,-7.943596,9.108635,2.279202,-8.593750,-26.926736,23.501763,15.000000,-0.000510,暂停大额申购,开放赎回,-0.000510,0,-0.000510,1.000000
2025-12-01,000069,1.152600,1.701100,1.896459,1.895800,0.034716,0.034716,89.645850,15.260000,5.226797,-0.026021,-0.001107,0.764798,2.373415,4.651545,8.762006,11.326455,13.019671,22.830787,3.463971,4.559514,3.659013,0.244061,7.485875,6.251386,0.000347,开放申购,开放赎回,0.000347,0,0.000347,1.000000
2025-12-02,000069,1.151900,1.700400,1.895307,1.896459,-0.026037,-0.026037,89.530674,15.190000,5.220540,-0.130050,-0.061838,0.842742,2.311241,4.386769,8.695952,11.258843,12.951032,22.643775,3.401135,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000608,开放申购,开放赎回,-0.000607,0,-0.000607,1.000000
2025-12-03,000069,1.151400,1.699900,1.894484,1.895307,-0.069432,-0.069432,89.448405,15.140000,5.215738,-0.052083,-0.139754,0.729382,2.222448,4.323212,8.648771,11.210550,12.800928,22.702905,3.356253,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000434,开放申购,开放赎回,-0.000434,0,-0.000434,1.000000
2025-12-04,000069,1.150600,1.699100,1.893168,1.894484,-0.138865,-0.138865,89.316775,15.060000,5.208754,-0.034752,-0.088241,0.755037,2.071687,4.223389,8.476600,11.133280,12.722553,22.505363,3.284440,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000695,开放申购,开放赎回,-0.000695,0,-0.000695,1.000000
2025-12-05,000069,1.151800,1.700300,1.895142,1.893168,-0.034716,-0.034716,89.514220,15.180000,5.216313,-0.034716,-0.096427,0.556113,2.133851,4.259179,8.686516,11.249185,12.840115,22.633128,3.392159,4.559514,3.659013,0.244061,7.485875,6.251386,0.001042,开放申购,开放赎回,0.001043,0,0.001043,1.000000
2025-12-06,000069,1.151800,1.700300,1.895142,1.895142,-0.034716,-0.034716,89.514220,15.180000,5.215148,-0.034716,-0.156839,0.556113,2.089599,4.204565,8.686516,11.451272,12.941226,22.633128,3.392159,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000069,1.151800,1.700300,1.895142,1.895142,-0.034716,-0.034716,89.514220,15.180000,5.213983,-0.034716,-0.182707,0.556113,2.089599,4.204565,8.686516,11.654095,13.143993,22.633128,3.392159,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000069,1.152400,1.700900,1.896129,1.895142,0.052092,0.017358,89.612943,15.240000,5.217174,-0.017352,-0.130710,0.591169,2.142779,4.258847,8.743133,11.915927,13.101405,22.584753,3.446018,4.559514,3.659013,0.244061,7.485875,6.251386,0.000521,开放申购,开放赎回,0.000521,0,0.000521,1.000000
2025-12-09,000069,1.151800,1.700300,1.895142,1.896129,0.000000,-0.034716,89.514220,15.180000,5.211654,-0.008681,-0.182707,0.694859,2.010041,4.131834,8.686516,11.857658,12.840115,22.520929,3.392159,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000521,开放申购,开放赎回,-0.000521,0,-0.000521,1.000000
2025-12-10,000069,1.152700,1.701200,1.896623,1.895142,0.078139,0.043395,89.662304,15.270000,5.217020,0.112906,-0.173682,0.877933,2.133968,3.895948,8.771442,11.945062,12.928287,22.616665,3.472948,4.559514,3.659013,0.244061,7.485875,6.251386,0.000781,开放申购,开放赎回,0.000781,0,0.000781,1.000000
2025-12-11,000069,1.152700,1.701200,1.896623,1.896623,0.078139,0.043395,89.662304,15.270000,5.215856,0.182513,-0.156448,0.756162,2.054404,3.832729,8.674238,11.945062,12.928287,22.728952,3.472948,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-12,000069,1.150000,1.702000,1.897943,1.896623,0.147807,0.113039,89.794335,15.000000,5.220507,0.147807,-0.052434,0.756454,2.107771,3.805753,8.749890,12.227599,13.006900,22.814388,3.544979,4.559514,3.659013,0.244061,7.485875,6.251386,0.000696,开放申购,开放赎回,0.000696,0,0.000694,1.000000
2025-12-13,000069,1.150000,1.702000,1.897943,1.897943,0.147807,0.113039,89.794335,15.000000,5.219342,0.147807,-0.241941,0.756454,2.169837,3.769706,8.749890,12.639066,12.905458,22.814388,3.544979,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000069,1.150000,1.702000,1.897943,1.897943,0.147807,0.113039,89.794335,15.000000,5.218178,0.147807,-0.121012,0.756454,2.169837,3.769706,8.749890,12.742405,12.905458,22.701507,3.544979,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000069,1.149600,1.701600,1.897283,1.897943,-0.034783,0.078217,89.728320,14.960000,5.214109,0.060849,-0.155752,0.773767,2.134300,3.733612,8.712064,12.599887,12.866186,22.546194,3.508964,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000348,开放申购,开放赎回,-0.000348,0,-0.000348,1.000000
2025-12-16,000069,1.148600,1.700600,1.895633,1.897283,-0.121739,-0.008838,89.563281,14.860000,5.205681,0.025888,-0.242603,0.659944,2.001170,3.607400,8.617499,12.605153,12.768007,22.439595,3.418925,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000870,开放申购,开放赎回,-0.000870,0,-0.000870,1.000000
2025-12-17,000069,1.150600,1.702600,1.898934,1.895633,0.052174,0.165272,89.893358,15.060000,5.219042,0.121824,-0.103500,0.686957,2.169911,3.859912,8.806629,12.801227,12.964365,22.540267,3.599003,4.559514,3.659013,0.244061,7.485875,6.251386,0.001740,开放申购,开放赎回,0.001741,0,0.001741,1.000000
2025-12-18,000069,1.150600,1.702600,1.898934,1.898934,0.052174,0.165272,89.893358,15.060000,5.217879,0.121824,-0.025618,0.817753,2.116735,3.896003,8.806629,12.801227,12.964365,22.315834,3.599003,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-19,000069,1.151300,1.703300,1.900089,1.898934,0.113043,0.226210,90.008885,15.130000,5.221790,0.113043,-0.016762,0.957777,2.214327,3.977277,8.872825,12.869853,13.033090,22.390249,3.662030,4.559514,3.659013,0.244061,7.485875,6.251386,0.000608,开放申购,开放赎回,0.000608,0,0.000608,1.000000
2025-12-20,000069,1.151300,1.703300,1.900089,1.900089,0.113043,0.226210,90.008885,15.130000,5.220627,0.113043,0.017876,0.957777,2.223197,3.814911,8.872825,12.869853,13.134647,22.390249,3.662030,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000069,1.151300,1.703300,1.900089,1.900089,0.113043,0.226210,90.008885,15.130000,5.219464,0.113043,0.200121,0.957777,2.223197,3.814911,8.775617,12.869853,13.134647,22.054933,3.662030,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000069,1.152500,1.704500,1.902069,1.900089,0.104230,0.330676,90.206931,15.250000,5.226989,0.252262,0.304560,1.071765,2.329745,3.923117,8.888994,12.987497,13.150904,22.070671,3.770077,4.559514,3.659013,0.244061,7.485875,6.251386,0.001042,开放申购,开放赎回,0.001042,0,0.001042,1.000000
2025-12-23,000069,1.152600,1.704600,1.902234,1.902069,0.112916,0.339382,90.223435,15.260000,5.226548,0.348250,0.313263,1.159449,2.276493,3.932134,8.898442,12.997301,13.059233,21.969976,3.779081,4.559514,3.659013,0.244061,7.485875,6.251386,0.000087,开放申购,开放赎回,0.000087,0,0.000087,1.000000
2025-12-24,000069,1.153900,1.705900,1.904380,1.902234,0.225832,0.452553,90.437985,15.390000,5.234781,0.286807,0.391562,1.168235,2.338594,4.094510,9.021267,13.124748,13.186750,22.107544,3.896132,4.559514,3.659013,0.244061,7.485875,6.251386,0.001127,开放申购,开放赎回,0.001128,0,0.001128,1.000000
2025-12-25,000069,1.155300,1.707300,1.906690,1.904380,0.347433,0.574430,90.669039,15.530000,5.243721,0.408483,0.469792,1.264655,2.356285,4.284162,9.153540,13.262000,13.324077,22.144350,4.022187,4.559514,3.659013,0.244061,7.485875,6.251386,0.001213,开放申购,开放赎回,0.001213,0,0.001213,1.000000
2025-12-26,000069,1.154900,1.706900,1.906030,1.906690,0.312690,0.539608,90.603024,15.490000,5.239669,0.312690,0.557062,1.238364,2.338571,4.157602,9.115747,13.015418,13.284841,22.102060,3.986171,4.559514,3.659013,0.244061,7.485875,6.251386,-0.000346,开放申购,开放赎回,-0.000346,0,-0.000346,1.000000
2025-12-27,000069,1.154900,1.706900,1.906030,1.906030,0.312690,0.539608,90.603024,15.490000,5.238503,0.312690,0.644427,1.238364,2.329708,4.040246,9.018409,12.808808,13.183331,22.102060,3.986171,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000069,1.154900,1.706900,1.906030,1.906030,0.312690,0.539608,90.603024,15.490000,5.237338,0.312690,0.539608,1.238364,2.329708,4.040246,8.921245,12.808808,13.183331,22.102060,3.986171,4.559514,3.659013,0.244061,7.485875,6.251386,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
